case_id,origin,label_expert1,label_expert2,label_expert3,label_expert4
26394189,task2_images_v3/task2_event4637.png,domain6,domain6,domain6,domain6
26396973,task2_images_v3/task2_event4638.png,domain5,domain5,domain5,domain5
26395927,task2_images_v3/task2_event4639.png,domain3,domain7,domain3,domain3
26396784,task2_images_v3/task2_event4640.png,domain3,domain3,domain3,domain3
26397602,task2_images_v3/task2_event4641.png,domain3,domain5,domain6,domain5
26396456,task2_images_v3/task2_event4642.png,domain2,domain2,domain2,domain2
26394503,task2_images_v3/task2_event4643.png,domain5,domain3,domain3,domain3
26394291,task2_images_v3/task2_event4644.png,domain6,domain6,domain6,domain6
26394036,task2_images_v3/task2_event4645.png,domain3,domain3,domain3,domain3
26394014,task2_images_v3/task2_event4646.png,domain2,domain2,domain2,domain2
26395250,task2_images_v3/task2_event4647.png,domain3,domain3,domain3,domain3
26395560,task2_images_v3/task2_event4648.png,domain7,domain7,domain7,domain7
26397539,task2_images_v3/task2_event4649.png,domain6,domain6,domain6,domain6
26393876,task2_images_v3/task2_event4650.png,domain7,domain7,domain7,domain7
26395143,task2_images_v3/task2_event4651.png,domain7,domain7,domain4,domain7
26395671,task2_images_v3/task2_event4652.png,domain4,domain4,domain3,domain4
26393804,task2_images_v3/task2_event4653.png,domain5,domain5,domain5,domain5
26393559,task2_images_v3/task2_event4654.png,domain2,domain2,domain7,domain2
26396448,task2_images_v3/task2_event4655.png,domain4,domain4,domain4,domain4
26394636,task2_images_v3/task2_event4656.png,domain4,domain4,domain4,domain4
26397200,task2_images_v3/task2_event4657.png,domain2,domain2,domain2,domain5
26394941,task2_images_v3/task2_event4658.png,domain4,domain2,domain4,domain4
26394470,task2_images_v3/task2_event4659.png,domain3,domain3,domain4,domain3
26394002,task2_images_v3/task2_event4660.png,domain2,domain2,domain2,domain4
26395051,task2_images_v3/task2_event4661.png,domain2,domain2,domain2,domain2
26396044,task2_images_v3/task2_event4662.png,domain6,domain5,domain5,domain5
26394678,task2_images_v3/task2_event4663.png,domain5,domain5,domain3,domain3
26397660,task2_images_v3/task2_event4664.png,domain4,domain2,domain4,domain2
26395725,task2_images_v3/task2_event4665.png,domain3,domain3,domain3,domain3
26397236,task2_images_v3/task2_event4666.png,domain5,domain3,domain3,domain5
26393627,task2_images_v3/task2_event4667.png,domain2,domain2,domain2,domain2
26397169,task2_images_v3/task2_event4668.png,domain7,domain7,domain4,domain7
26394415,task2_images_v3/task2_event4669.png,domain5,domain5,domain5,domain5
26396304,task2_images_v3/task2_event4670.png,domain4,domain4,domain4,domain4
26396504,task2_images_v3/task2_event4671.png,domain3,domain3,domain3,domain3
26395272,task2_images_v3/task2_event4672.png,domain2,domain2,domain4,domain4
26396400,task2_images_v3/task2_event4673.png,domain5,domain5,domain5,domain5
26393697,task2_images_v3/task2_event4674.png,domain2,domain3,domain3,domain3
26396652,task2_images_v3/task2_event4675.png,domain2,domain2,domain2,domain2
26394983,task2_images_v3/task2_event4676.png,domain7,domain7,domain3,domain3
26393838,task2_images_v3/task2_event4677.png,domain7,domain7,domain4,domain3
26395841,task2_images_v3/task2_event4678.png,domain2,domain2,domain2,domain2
26397468,task2_images_v3/task2_event4679.png,domain2,domain4,domain4,domain4
26396055,task2_images_v3/task2_event4680.png,domain6,domain6,domain6,domain6
26395860,task2_images_v3/task2_event4681.png,domain5,domain5,domain5,domain5
26393846,task2_images_v3/task2_event4682.png,domain3,domain3,domain3,domain3
26394563,task2_images_v3/task2_event4683.png,domain5,domain5,domain5,domain5
26394006,task2_images_v3/task2_event4684.png,domain2,domain2,domain2,domain2
26397459,task2_images_v3/task2_event4685.png,domain6,domain6,domain6,domain5
26397290,task2_images_v3/task2_event4686.png,domain2,domain2,domain2,domain2
26397646,task2_images_v3/task2_event4687.png,domain5,domain5,domain3,domain5
26393148,task2_images_v3/task2_event4688.png,domain6,domain3,domain6,domain5
26396743,task2_images_v3/task2_event4689.png,domain4,domain4,domain4,domain4
26395342,task2_images_v3/task2_event4690.png,domain2,domain2,domain4,domain2
26397723,task2_images_v3/task2_event4691.png,domain6,domain6,domain4,domain4
26397388,task2_images_v3/task2_event4692.png,domain4,domain4,domain4,domain3
26397210,task2_images_v3/task2_event4693.png,domain3,domain3,domain3,domain3
26393039,task2_images_v3/task2_event4694.png,domain5,domain3,domain3,domain3
26395596,task2_images_v3/task2_event4695.png,domain6,domain4,domain4,domain3
26394937,task2_images_v3/task2_event4696.png,domain4,domain3,domain4,domain3
26396162,task2_images_v3/task2_event4697.png,domain6,domain5,domain6,domain6
26397343,task2_images_v3/task2_event4698.png,domain5,domain5,domain5,domain5
26396193,task2_images_v3/task2_event4699.png,domain5,domain2,domain4,domain2
26395127,task2_images_v3/task2_event4700.png,domain4,domain4,domain4,domain3
26394215,task2_images_v3/task2_event4701.png,domain7,domain7,domain4,domain7
26396508,task2_images_v3/task2_event4702.png,domain6,domain6,domain6,domain6
26392852,task2_images_v3/task2_event4703.png,domain4,domain4,domain4,domain4
26396375,task2_images_v3/task2_event4704.png,domain2,domain2,domain2,domain2
26397199,task2_images_v3/task2_event4705.png,domain3,domain2,domain3,domain5
26393305,task2_images_v3/task2_event4706.png,domain5,domain2,domain3,domain5
26396962,task2_images_v3/task2_event4707.png,domain2,domain2,domain2,domain6
26395969,task2_images_v3/task2_event4708.png,domain2,domain2,domain3,domain2
26396268,task2_images_v3/task2_event4709.png,domain2,domain2,domain2,domain2
26396468,task2_images_v3/task2_event4710.png,domain7,domain7,domain3,domain5
26394920,task2_images_v3/task2_event4711.png,domain5,domain5,domain5,domain5
26394784,task2_images_v3/task2_event4712.png,domain3,domain3,domain3,domain3
26395195,task2_images_v3/task2_event4713.png,domain5,domain3,domain3,domain3
26395523,task2_images_v3/task2_event4714.png,domain5,domain5,domain5,domain5
26395823,task2_images_v3/task2_event4715.png,domain7,domain7,domain4,domain7
26394195,task2_images_v3/task2_event4716.png,domain7,domain7,domain7,domain7
26393743,task2_images_v3/task2_event4717.png,domain4,domain7,domain7,domain2
26393447,task2_images_v3/task2_event4718.png,domain2,domain2,domain4,domain7
26395214,task2_images_v3/task2_event4719.png,domain4,domain4,domain4,domain3
26394779,task2_images_v3/task2_event4720.png,domain6,domain6,domain6,domain6
26393747,task2_images_v3/task2_event4721.png,domain4,domain4,domain4,domain4
26397737,task2_images_v3/task2_event4722.png,domain4,domain3,domain3,domain3
26395600,task2_images_v3/task2_event4723.png,domain7,domain2,domain6,domain6
26396521,task2_images_v3/task2_event4724.png,domain2,domain2,domain2,domain6
26393452,task2_images_v3/task2_event4725.png,domain3,domain3,domain3,domain3
26395835,task2_images_v3/task2_event4726.png,domain3,domain3,domain3,domain3
26393604,task2_images_v3/task2_event4727.png,domain6,domain6,domain5,domain5
26397122,task2_images_v3/task2_event4728.png,domain7,domain7,domain4,domain7
26397201,task2_images_v3/task2_event4729.png,domain3,domain3,domain3,domain3
26397472,task2_images_v3/task2_event4730.png,domain7,domain7,domain3,domain7
26395739,task2_images_v3/task2_event4731.png,domain2,domain2,domain2,domain3
26397648,task2_images_v3/task2_event4732.png,domain4,domain6,domain3,domain6
26394735,task2_images_v3/task2_event4733.png,domain4,domain4,domain4,domain3
26397722,task2_images_v3/task2_event4734.png,domain2,domain2,domain7,domain3
26393052,task2_images_v3/task2_event4735.png,domain4,domain2,domain2,domain2
26396167,task2_images_v3/task2_event4736.png,domain6,domain6,domain6,domain6
26397098,task2_images_v3/task2_event4737.png,domain6,domain6,domain6,domain6
26395419,task2_images_v3/task2_event4738.png,domain5,domain5,domain5,domain5
26393771,task2_images_v3/task2_event4739.png,domain5,domain5,domain3,domain5
26395071,task2_images_v3/task2_event4740.png,domain4,domain4,domain4,domain4
26395118,task2_images_v3/task2_event4741.png,domain5,domain7,domain7,domain3
26392982,task2_images_v3/task2_event4742.png,domain6,domain6,domain6,domain6
26397216,task2_images_v3/task2_event4743.png,domain4,domain4,domain4,domain5
26394318,task2_images_v3/task2_event4744.png,domain2,domain2,domain2,domain2
26393175,task2_images_v3/task2_event4745.png,domain6,domain6,domain4,domain6
26397735,task2_images_v3/task2_event4746.png,domain5,domain5,domain3,domain5
26393609,task2_images_v3/task2_event4747.png,domain2,domain2,domain2,domain2
26395562,task2_images_v3/task2_event4748.png,domain3,domain3,domain3,domain3
26397214,task2_images_v3/task2_event4749.png,domain6,domain6,domain6,domain6
26394460,task2_images_v3/task2_event4750.png,domain3,domain6,domain3,domain6
26396473,task2_images_v3/task2_event4751.png,domain7,domain7,domain7,domain3
26397139,task2_images_v3/task2_event4752.png,domain4,domain7,domain4,domain3
26394441,task2_images_v3/task2_event4753.png,domain4,domain3,domain4,domain3
26396656,task2_images_v3/task2_event4754.png,domain3,domain3,domain3,domain3
26395949,task2_images_v3/task2_event4755.png,domain3,domain3,domain5,domain3
26393756,task2_images_v3/task2_event4756.png,domain5,domain5,domain3,domain5
26395514,task2_images_v3/task2_event4757.png,domain6,domain6,domain6,domain6
26392976,task2_images_v3/task2_event4758.png,domain2,domain2,domain2,domain2
26393378,task2_images_v3/task2_event4759.png,domain2,domain2,domain2,domain2
26393069,task2_images_v3/task2_event4760.png,domain3,domain3,domain4,domain3
26396411,task2_images_v3/task2_event4761.png,domain6,domain6,domain3,domain5
26394326,task2_images_v3/task2_event4762.png,domain4,domain4,domain4,domain4
26392885,task2_images_v3/task2_event4763.png,domain4,domain4,domain4,domain4
26396830,task2_images_v3/task2_event4764.png,domain7,domain7,domain2,domain3
26394463,task2_images_v3/task2_event4765.png,domain4,domain4,domain4,domain4
26393189,task2_images_v3/task2_event4766.png,domain3,domain3,domain5,domain5
26395234,task2_images_v3/task2_event4767.png,domain6,domain6,domain4,domain3
26393950,task2_images_v3/task2_event4768.png,domain6,domain6,domain6,domain6
26396961,task2_images_v3/task2_event4769.png,domain3,domain3,domain3,domain3
26396172,task2_images_v3/task2_event4770.png,domain2,domain2,domain2,domain3
26393307,task2_images_v3/task2_event4771.png,domain4,domain3,domain7,domain3
26397669,task2_images_v3/task2_event4772.png,domain3,domain3,domain3,domain3
26396368,task2_images_v3/task2_event4773.png,domain5,domain5,domain5,domain5
26396316,task2_images_v3/task2_event4774.png,domain4,domain7,domain4,domain7
26393989,task2_images_v3/task2_event4775.png,domain5,domain5,domain5,domain5
26394672,task2_images_v3/task2_event4776.png,domain2,domain7,domain7,domain7
26397569,task2_images_v3/task2_event4777.png,domain6,domain6,domain4,domain6
26394786,task2_images_v3/task2_event4778.png,domain5,domain5,domain3,domain3
26392928,task2_images_v3/task2_event4779.png,domain5,domain3,domain3,domain3
26395106,task2_images_v3/task2_event4780.png,domain3,domain3,domain3,domain3
26394858,task2_images_v3/task2_event4781.png,domain3,domain3,domain3,domain3
26394917,task2_images_v3/task2_event4782.png,domain4,domain7,domain4,domain3
26393716,task2_images_v3/task2_event4783.png,domain3,domain5,domain3,domain5
26396321,task2_images_v3/task2_event4784.png,domain3,domain3,domain3,domain3
26393944,task2_images_v3/task2_event4785.png,domain7,domain7,domain4,domain7
26397280,task2_images_v3/task2_event4786.png,domain5,domain5,domain5,domain5
26396706,task2_images_v3/task2_event4787.png,domain5,domain3,domain3,domain3
26395648,task2_images_v3/task2_event4788.png,domain5,domain5,domain5,domain5
26392864,task2_images_v3/task2_event4789.png,domain5,domain5,domain5,domain5
26395705,task2_images_v3/task2_event4790.png,domain2,domain2,domain5,domain2
26397106,task2_images_v3/task2_event4791.png,domain6,domain6,domain6,domain6
26395156,task2_images_v3/task2_event4792.png,domain3,domain3,domain3,domain3
26394711,task2_images_v3/task2_event4793.png,domain7,domain7,domain7,domain7
26394507,task2_images_v3/task2_event4794.png,domain5,domain3,domain3,domain3
26394447,task2_images_v3/task2_event4795.png,domain2,domain2,domain4,domain2
26395542,task2_images_v3/task2_event4796.png,domain7,domain7,domain4,domain3
26394125,task2_images_v3/task2_event4797.png,domain3,domain3,domain3,domain3
26395952,task2_images_v3/task2_event4798.png,domain5,domain5,domain5,domain5
26396926,task2_images_v3/task2_event4799.png,domain7,domain7,domain4,domain7
26395369,task2_images_v3/task2_event4800.png,domain6,domain5,domain6,domain6
26397575,task2_images_v3/task2_event4801.png,domain3,domain3,domain3,domain3
26392877,task2_images_v3/task2_event4802.png,domain4,domain7,domain7,domain7
26397338,task2_images_v3/task2_event4803.png,domain5,domain5,domain5,domain5
26395768,task2_images_v3/task2_event4804.png,domain4,domain4,domain4,domain4
26395714,task2_images_v3/task2_event4805.png,domain4,domain7,domain7,domain7
26397502,task2_images_v3/task2_event4806.png,domain3,domain5,domain3,domain5
26395605,task2_images_v3/task2_event4807.png,domain3,domain3,domain3,domain3
26394533,task2_images_v3/task2_event4808.png,domain7,domain7,domain3,domain3
26393923,task2_images_v3/task2_event4809.png,domain6,domain6,domain6,domain6
26395621,task2_images_v3/task2_event4810.png,domain7,domain7,domain4,domain4
26392970,task2_images_v3/task2_event4811.png,domain6,domain6,domain6,domain6
26397698,task2_images_v3/task2_event4812.png,domain3,domain5,domain5,domain5
26395832,task2_images_v3/task2_event4813.png,domain7,domain7,domain4,domain4
26394862,task2_images_v3/task2_event4814.png,domain6,domain5,domain5,domain5
26396919,task2_images_v3/task2_event4815.png,domain4,domain4,domain4,domain4
26395948,task2_images_v3/task2_event4816.png,domain3,domain3,domain3,domain3
26395085,task2_images_v3/task2_event4817.png,domain5,domain5,domain5,domain5
26396880,task2_images_v3/task2_event4818.png,domain3,domain3,domain3,domain3
26394628,task2_images_v3/task2_event4819.png,domain3,domain7,domain3,domain3
26396783,task2_images_v3/task2_event4820.png,domain7,domain7,domain7,domain7
26394345,task2_images_v3/task2_event4821.png,domain5,domain5,domain3,domain5
26394816,task2_images_v3/task2_event4822.png,domain5,domain5,domain5,domain5
26393566,task2_images_v3/task2_event4823.png,domain5,domain3,domain2,domain2
26396216,task2_images_v3/task2_event4824.png,domain5,domain2,domain7,domain2
26397747,task2_images_v3/task2_event4825.png,domain5,domain5,domain5,domain5
26393281,task2_images_v3/task2_event4826.png,domain5,domain5,domain3,domain3
26395187,task2_images_v3/task2_event4827.png,domain4,domain3,domain4,domain3
26397052,task2_images_v3/task2_event4828.png,domain7,domain2,domain2,domain2
26396154,task2_images_v3/task2_event4829.png,domain5,domain2,domain2,domain2
26392801,task2_images_v3/task2_event4830.png,domain2,domain2,domain2,domain2
26397528,task2_images_v3/task2_event4831.png,domain5,domain5,domain5,domain5
26396906,task2_images_v3/task2_event4832.png,domain5,domain5,domain5,domain5
26396501,task2_images_v3/task2_event4833.png,domain3,domain3,domain3,domain3
26396751,task2_images_v3/task2_event4834.png,domain5,domain5,domain3,domain5
26393038,task2_images_v3/task2_event4835.png,domain2,domain2,domain2,domain2
26394307,task2_images_v3/task2_event4836.png,domain4,domain4,domain4,domain4
26396786,task2_images_v3/task2_event4837.png,domain7,domain7,domain4,domain4
26395297,task2_images_v3/task2_event4838.png,domain4,domain4,domain7,domain4
26395652,task2_images_v3/task2_event4839.png,domain3,domain3,domain3,domain3
26397732,task2_images_v3/task2_event4840.png,domain2,domain4,domain4,domain4
26396263,task2_images_v3/task2_event4841.png,domain3,domain5,domain5,domain5
26397011,task2_images_v3/task2_event4842.png,domain3,domain3,domain3,domain3
26394060,task2_images_v3/task2_event4843.png,domain6,domain5,domain6,domain6
26393821,task2_images_v3/task2_event4844.png,domain3,domain5,domain5,domain5
