seg_id,rater_id,label_type,value,source_dataset
89954,10427522,domain1,non-domain1,extset_2025_task1
89954,10427523,domain1,non-domain1,extset_2025_task1
89954,10433815,domain1,non-domain1,extset_2025_task1
89954,10437599,domain1,non-domain1,extset_2025_task1
89954,10479788,domain1,non-domain1,extset_2025_task1
89954,10489707,domain1,non-domain1,extset_2025_task1
89954,10554066,domain1,non-domain1,extset_2025_task1
89954,10565246,domain1,non-domain1,extset_2025_task1
89954,10568295,domain1,non-domain1,extset_2025_task1
89954,10569668,domain1,non-domain1,extset_2025_task1
89954,10572980,domain1,non-domain1,extset_2025_task1
89954,10578973,domain1,non-domain1,extset_2025_task1
89954,10592156,domain1,non-domain1,extset_2025_task1
89954,10601918,domain1,non-domain1,extset_2025_task1
89954,10602990,domain1,non-domain1,extset_2025_task1
89954,10603919,domain1,non-domain1,extset_2025_task1
89954,10605875,domain1,non-domain1,extset_2025_task1
89954,10607266,domain1,non-domain1,extset_2025_task1
91371,10123559,domain1,domain1,extset_2025_task1
91371,10181335,domain1,non-domain1,extset_2025_task1
91371,10187180,domain1,non-domain1,extset_2025_task1
91371,10282558,domain1,non-domain1,extset_2025_task1
91371,10363431,domain1,non-domain1,extset_2025_task1
91371,10364505,domain1,domain1,extset_2025_task1
91371,10376803,domain1,non-domain1,extset_2025_task1
91371,10382225,domain1,non-domain1,extset_2025_task1
91371,10406396,domain1,non-domain1,extset_2025_task1
91371,10421122,domain1,non-domain1,extset_2025_task1
91371,10427522,domain1,non-domain1,extset_2025_task1
91371,10427523,domain1,non-domain1,extset_2025_task1
91371,10437599,domain1,non-domain1,extset_2025_task1
91371,10488940,domain1,non-domain1,extset_2025_task1
91371,10489707,domain1,non-domain1,extset_2025_task1
91371,10492981,domain1,non-domain1,extset_2025_task1
91371,10501111,domain1,non-domain1,extset_2025_task1
91371,10521719,domain1,non-domain1,extset_2025_task1
91371,10544224,domain1,non-domain1,extset_2025_task1
91371,10565246,domain1,non-domain1,extset_2025_task1
91371,10570326,domain1,non-domain1,extset_2025_task1
91371,10572722,domain1,non-domain1,extset_2025_task1
91371,10572980,domain1,non-domain1,extset_2025_task1
91371,10578973,domain1,domain1,extset_2025_task1
91371,10582334,domain1,domain1,extset_2025_task1
91371,10592156,domain1,non-domain1,extset_2025_task1
91371,10601918,domain1,non-domain1,extset_2025_task1
91371,10603919,domain1,non-domain1,extset_2025_task1
91371,10607266,domain1,non-domain1,extset_2025_task1
91371,10609780,domain1,non-domain1,extset_2025_task1
91371,10609837,domain1,non-domain1,extset_2025_task1
91371,10609947,domain1,non-domain1,extset_2025_task1
91584,10187180,domain1,non-domain1,extset_2025_task1
91584,10191971,domain1,non-domain1,extset_2025_task1
91584,10225288,domain1,non-domain1,extset_2025_task1
91584,10282558,domain1,domain1,extset_2025_task1
91584,10363431,domain1,non-domain1,extset_2025_task1
91584,10376803,domain1,domain1,extset_2025_task1
91584,10407905,domain1,non-domain1,extset_2025_task1
91584,10410661,domain1,domain1,extset_2025_task1
91584,10427522,domain1,non-domain1,extset_2025_task1
91584,10427523,domain1,non-domain1,extset_2025_task1
91584,10437599,domain1,non-domain1,extset_2025_task1
91584,10457754,domain1,domain1,extset_2025_task1
91584,10467362,domain1,domain1,extset_2025_task1
91584,10479788,domain1,non-domain1,extset_2025_task1
91584,10489707,domain1,non-domain1,extset_2025_task1
91584,10509395,domain1,non-domain1,extset_2025_task1
91584,10518592,domain1,non-domain1,extset_2025_task1
91584,10554066,domain1,non-domain1,extset_2025_task1
91584,10565246,domain1,non-domain1,extset_2025_task1
91584,10572980,domain1,non-domain1,extset_2025_task1
91584,10578973,domain1,non-domain1,extset_2025_task1
91584,10582334,domain1,non-domain1,extset_2025_task1
91584,10601918,domain1,domain1,extset_2025_task1
91584,10602929,domain1,non-domain1,extset_2025_task1
91584,10602990,domain1,non-domain1,extset_2025_task1
91584,10603919,domain1,non-domain1,extset_2025_task1
91584,10605875,domain1,domain1,extset_2025_task1
91584,10607934,domain1,non-domain1,extset_2025_task1
91584,10609947,domain1,non-domain1,extset_2025_task1
91584,10610458,domain1,non-domain1,extset_2025_task1
91584,10611010,domain1,non-domain1,extset_2025_task1
90121,10123559,domain1,domain1,extset_2025_task1
90121,10187180,domain1,domain1,extset_2025_task1
90121,10282558,domain1,domain1,extset_2025_task1
90121,10299374,domain1,domain1,extset_2025_task1
90121,10363431,domain1,domain1,extset_2025_task1
90121,10401878,domain1,domain1,extset_2025_task1
90121,10406396,domain1,domain1,extset_2025_task1
90121,10427522,domain1,domain1,extset_2025_task1
90121,10427523,domain1,domain1,extset_2025_task1
90121,10437599,domain1,domain1,extset_2025_task1
90121,10467362,domain1,domain1,extset_2025_task1
90121,10489707,domain1,domain1,extset_2025_task1
90121,10501111,domain1,domain1,extset_2025_task1
90121,10509395,domain1,domain1,extset_2025_task1
90121,10565246,domain1,domain1,extset_2025_task1
90121,10569668,domain1,domain1,extset_2025_task1
90121,10572980,domain1,domain1,extset_2025_task1
90121,10578973,domain1,domain1,extset_2025_task1
90121,10582334,domain1,domain1,extset_2025_task1
90121,10601918,domain1,domain1,extset_2025_task1
90121,10603919,domain1,domain1,extset_2025_task1
90121,10608126,domain1,non-domain1,extset_2025_task1
90121,10608409,domain1,non-domain1,extset_2025_task1
90121,10609837,domain1,domain1,extset_2025_task1
90121,10610117,domain1,non-domain1,extset_2025_task1
90121,10610136,domain1,non-domain1,extset_2025_task1
90121,10610458,domain1,non-domain1,extset_2025_task1
93775,10001196,domain1,non-domain1,extset_2025_task1
93775,10075969,domain1,domain1,extset_2025_task1
93775,10121476,domain1,non-domain1,extset_2025_task1
93775,10123180,domain1,non-domain1,extset_2025_task1
93775,10123559,domain1,non-domain1,extset_2025_task1
93775,10154419,domain1,non-domain1,extset_2025_task1
93775,10187180,domain1,non-domain1,extset_2025_task1
93775,10191971,domain1,non-domain1,extset_2025_task1
93775,10235741,domain1,non-domain1,extset_2025_task1
93775,10268686,domain1,non-domain1,extset_2025_task1
93775,10268689,domain1,non-domain1,extset_2025_task1
93775,10282558,domain1,non-domain1,extset_2025_task1
93775,10296241,domain1,non-domain1,extset_2025_task1
93775,10299374,domain1,non-domain1,extset_2025_task1
93775,10340866,domain1,non-domain1,extset_2025_task1
93775,10357322,domain1,non-domain1,extset_2025_task1
93775,10358060,domain1,non-domain1,extset_2025_task1
93775,10363431,domain1,non-domain1,extset_2025_task1
93775,10363653,domain1,non-domain1,extset_2025_task1
93775,10364505,domain1,non-domain1,extset_2025_task1
93775,10376803,domain1,non-domain1,extset_2025_task1
93775,10381562,domain1,non-domain1,extset_2025_task1
93775,10382225,domain1,non-domain1,extset_2025_task1
93775,10393526,domain1,non-domain1,extset_2025_task1
93775,10401878,domain1,non-domain1,extset_2025_task1
93775,10406396,domain1,non-domain1,extset_2025_task1
93775,10410229,domain1,non-domain1,extset_2025_task1
93775,10410661,domain1,non-domain1,extset_2025_task1
93775,10411261,domain1,non-domain1,extset_2025_task1
93775,10421122,domain1,non-domain1,extset_2025_task1
93775,10427522,domain1,non-domain1,extset_2025_task1
93775,10427523,domain1,non-domain1,extset_2025_task1
93775,10430213,domain1,non-domain1,extset_2025_task1
93775,10437599,domain1,non-domain1,extset_2025_task1
93775,10445500,domain1,non-domain1,extset_2025_task1
93775,10467362,domain1,non-domain1,extset_2025_task1
93775,10475646,domain1,non-domain1,extset_2025_task1
93775,10479788,domain1,non-domain1,extset_2025_task1
93775,10489707,domain1,non-domain1,extset_2025_task1
93775,10492451,domain1,non-domain1,extset_2025_task1
93775,10492981,domain1,non-domain1,extset_2025_task1
93775,10501111,domain1,non-domain1,extset_2025_task1
93775,10508956,domain1,non-domain1,extset_2025_task1
93775,10508965,domain1,non-domain1,extset_2025_task1
93775,10509395,domain1,non-domain1,extset_2025_task1
93775,10518592,domain1,non-domain1,extset_2025_task1
93775,10523763,domain1,non-domain1,extset_2025_task1
93775,10528018,domain1,domain1,extset_2025_task1
93775,10533257,domain1,non-domain1,extset_2025_task1
93775,10544224,domain1,non-domain1,extset_2025_task1
93775,10554066,domain1,non-domain1,extset_2025_task1
93775,10559265,domain1,non-domain1,extset_2025_task1
93775,10565246,domain1,non-domain1,extset_2025_task1
93775,10565263,domain1,non-domain1,extset_2025_task1
93775,10566370,domain1,non-domain1,extset_2025_task1
93775,10569668,domain1,non-domain1,extset_2025_task1
93775,10570326,domain1,non-domain1,extset_2025_task1
93775,10572023,domain1,non-domain1,extset_2025_task1
93775,10572722,domain1,non-domain1,extset_2025_task1
93775,10572980,domain1,non-domain1,extset_2025_task1
93775,10578000,domain1,non-domain1,extset_2025_task1
93775,10578973,domain1,non-domain1,extset_2025_task1
93775,10582334,domain1,non-domain1,extset_2025_task1
93775,10587421,domain1,non-domain1,extset_2025_task1
93775,10592156,domain1,non-domain1,extset_2025_task1
93775,10596802,domain1,non-domain1,extset_2025_task1
93775,10600349,domain1,non-domain1,extset_2025_task1
93775,10601918,domain1,non-domain1,extset_2025_task1
93775,10602929,domain1,domain1,extset_2025_task1
93775,10602990,domain1,non-domain1,extset_2025_task1
93775,10603919,domain1,non-domain1,extset_2025_task1
93775,10604031,domain1,non-domain1,extset_2025_task1
93775,10604272,domain1,non-domain1,extset_2025_task1
93775,10604555,domain1,non-domain1,extset_2025_task1
93775,10605631,domain1,non-domain1,extset_2025_task1
93775,10605833,domain1,non-domain1,extset_2025_task1
93775,10605875,domain1,domain1,extset_2025_task1
93775,10606748,domain1,non-domain1,extset_2025_task1
93775,10607157,domain1,domain1,extset_2025_task1
93775,10607266,domain1,non-domain1,extset_2025_task1
93775,10607514,domain1,domain1,extset_2025_task1
93775,10607669,domain1,non-domain1,extset_2025_task1
93775,10607707,domain1,non-domain1,extset_2025_task1
93775,10608018,domain1,non-domain1,extset_2025_task1
93775,10608033,domain1,non-domain1,extset_2025_task1
93775,10608409,domain1,domain1,extset_2025_task1
93775,10608519,domain1,non-domain1,extset_2025_task1
93775,10609780,domain1,non-domain1,extset_2025_task1
93775,10609837,domain1,non-domain1,extset_2025_task1
93775,10609947,domain1,non-domain1,extset_2025_task1
93775,10610003,domain1,domain1,extset_2025_task1
93775,10610117,domain1,domain1,extset_2025_task1
93775,10610308,domain1,non-domain1,extset_2025_task1
93775,10610329,domain1,non-domain1,extset_2025_task1
93775,10610357,domain1,non-domain1,extset_2025_task1
93775,10610458,domain1,non-domain1,extset_2025_task1
93775,10610469,domain1,non-domain1,extset_2025_task1
93775,10611121,domain1,domain1,extset_2025_task1
93775,10611238,domain1,domain1,extset_2025_task1
93775,10611702,domain1,non-domain1,extset_2025_task1
93775,10612031,domain1,non-domain1,extset_2025_task1
93775,10612157,domain1,non-domain1,extset_2025_task1
93775,10612218,domain1,non-domain1,extset_2025_task1
93775,10614177,domain1,non-domain1,extset_2025_task1
93775,10614246,domain1,non-domain1,extset_2025_task1
93775,10614668,domain1,non-domain1,extset_2025_task1
93775,10615245,domain1,non-domain1,extset_2025_task1
93775,10616268,domain1,non-domain1,extset_2025_task1
90996,10031969,domain1,domain1,extset_2025_task1
90996,10123180,domain1,non-domain1,extset_2025_task1
90996,10123559,domain1,non-domain1,extset_2025_task1
90996,10187180,domain1,non-domain1,extset_2025_task1
90996,10191971,domain1,non-domain1,extset_2025_task1
90996,10268686,domain1,non-domain1,extset_2025_task1
90996,10282558,domain1,non-domain1,extset_2025_task1
90996,10296241,domain1,non-domain1,extset_2025_task1
90996,10299374,domain1,non-domain1,extset_2025_task1
90996,10363431,domain1,non-domain1,extset_2025_task1
90996,10363653,domain1,non-domain1,extset_2025_task1
90996,10364505,domain1,non-domain1,extset_2025_task1
90996,10376803,domain1,non-domain1,extset_2025_task1
90996,10382225,domain1,non-domain1,extset_2025_task1
90996,10393526,domain1,non-domain1,extset_2025_task1
90996,10406396,domain1,non-domain1,extset_2025_task1
90996,10421122,domain1,non-domain1,extset_2025_task1
90996,10427272,domain1,non-domain1,extset_2025_task1
90996,10427522,domain1,non-domain1,extset_2025_task1
90996,10427523,domain1,non-domain1,extset_2025_task1
90996,10433815,domain1,non-domain1,extset_2025_task1
90996,10437599,domain1,non-domain1,extset_2025_task1
90996,10453167,domain1,non-domain1,extset_2025_task1
90996,10467362,domain1,non-domain1,extset_2025_task1
90996,10475646,domain1,non-domain1,extset_2025_task1
90996,10479788,domain1,non-domain1,extset_2025_task1
90996,10489707,domain1,non-domain1,extset_2025_task1
90996,10509395,domain1,non-domain1,extset_2025_task1
90996,10518592,domain1,non-domain1,extset_2025_task1
90996,10523763,domain1,non-domain1,extset_2025_task1
90996,10528018,domain1,non-domain1,extset_2025_task1
90996,10533257,domain1,domain1,extset_2025_task1
90996,10554066,domain1,non-domain1,extset_2025_task1
90996,10565246,domain1,non-domain1,extset_2025_task1
90996,10569668,domain1,non-domain1,extset_2025_task1
90996,10572980,domain1,non-domain1,extset_2025_task1
90996,10578973,domain1,non-domain1,extset_2025_task1
90996,10582334,domain1,non-domain1,extset_2025_task1
90996,10592156,domain1,non-domain1,extset_2025_task1
90996,10596802,domain1,non-domain1,extset_2025_task1
90996,10601918,domain1,non-domain1,extset_2025_task1
90996,10602929,domain1,non-domain1,extset_2025_task1
90996,10602990,domain1,non-domain1,extset_2025_task1
90996,10603919,domain1,non-domain1,extset_2025_task1
90996,10604031,domain1,non-domain1,extset_2025_task1
90996,10604272,domain1,non-domain1,extset_2025_task1
90996,10604555,domain1,non-domain1,extset_2025_task1
90996,10605833,domain1,non-domain1,extset_2025_task1
90996,10605875,domain1,non-domain1,extset_2025_task1
90996,10608014,domain1,non-domain1,extset_2025_task1
90996,10608057,domain1,non-domain1,extset_2025_task1
90996,10608951,domain1,domain1,extset_2025_task1
90996,10609837,domain1,non-domain1,extset_2025_task1
90996,10609947,domain1,non-domain1,extset_2025_task1
90996,10610584,domain1,non-domain1,extset_2025_task1
90996,10611681,domain1,domain1,extset_2025_task1
90996,10611867,domain1,non-domain1,extset_2025_task1
90996,10612031,domain1,non-domain1,extset_2025_task1
90996,10612296,domain1,non-domain1,extset_2025_task1
90996,10614494,domain1,non-domain1,extset_2025_task1
90996,10615326,domain1,non-domain1,extset_2025_task1
90996,10615686,domain1,non-domain1,extset_2025_task1
90996,10616268,domain1,non-domain1,extset_2025_task1
90996,10616427,domain1,non-domain1,extset_2025_task1
90996,10618394,domain1,non-domain1,extset_2025_task1
89677,10123559,domain1,non-domain1,extset_2025_task1
89677,10282558,domain1,domain1,extset_2025_task1
89677,10357322,domain1,non-domain1,extset_2025_task1
89677,10363431,domain1,domain1,extset_2025_task1
89677,10364505,domain1,domain1,extset_2025_task1
89677,10376803,domain1,domain1,extset_2025_task1
89677,10382225,domain1,non-domain1,extset_2025_task1
89677,10393526,domain1,domain1,extset_2025_task1
89677,10406396,domain1,domain1,extset_2025_task1
89677,10421122,domain1,domain1,extset_2025_task1
89677,10427522,domain1,domain1,extset_2025_task1
89677,10427523,domain1,domain1,extset_2025_task1
89677,10437599,domain1,domain1,extset_2025_task1
89677,10489707,domain1,domain1,extset_2025_task1
89677,10509395,domain1,domain1,extset_2025_task1
89677,10528018,domain1,non-domain1,extset_2025_task1
89677,10565246,domain1,domain1,extset_2025_task1
89677,10570326,domain1,domain1,extset_2025_task1
89677,10572980,domain1,domain1,extset_2025_task1
89677,10578973,domain1,domain1,extset_2025_task1
89677,10582334,domain1,domain1,extset_2025_task1
89677,10601918,domain1,domain1,extset_2025_task1
89677,10602990,domain1,domain1,extset_2025_task1
89677,10604272,domain1,non-domain1,extset_2025_task1
89677,10604555,domain1,domain1,extset_2025_task1
89677,10607266,domain1,non-domain1,extset_2025_task1
89677,10609947,domain1,domain1,extset_2025_task1
89677,10610357,domain1,domain1,extset_2025_task1
92101,10123559,domain1,non-domain1,extset_2025_task1
92101,10187180,domain1,non-domain1,extset_2025_task1
92101,10282558,domain1,non-domain1,extset_2025_task1
92101,10340866,domain1,non-domain1,extset_2025_task1
92101,10363431,domain1,non-domain1,extset_2025_task1
92101,10376803,domain1,non-domain1,extset_2025_task1
92101,10382225,domain1,non-domain1,extset_2025_task1
92101,10393526,domain1,non-domain1,extset_2025_task1
92101,10406396,domain1,non-domain1,extset_2025_task1
